System,Utterance,Source,ref1,hyp
system1,4655,"Das Fahrrad trägt sich nicht gut.
","The bike doesn't carry well.
","The bike is not good.
"
system1,4656,"Das Fahrrad trägt sich nicht gut.
","The bicycle does not carry well.
","The bike does not carry itself well.
"
system1,4657,"Das Fahrrad trägt sich nicht gut.
","The bike does not carry well.
","The bicycle is not well carried.
"
system1,4658,"Das Fahrrad trägt sich nicht gut.
","The bicycle does not carry well.
","The bicycle is not good.
"
system1,4659,"Das Fahrrad trägt sich nicht gut.
","The bicycle does not carry well.
","The bicycle does not wear well.
"
system1,4660,"Das Fahrrad trägt sich nicht gut.
","The bicycle does not carry well.
","The bicycle is not wearing well.
"
system1,4661,"Diese Sätze lassen sich leicht analysieren.
","These sentences are easy to analyse.
","These rates can easily be analysed.
"
system1,4662,"Diese Vokabeln lernen sich leicht.
","These vocabulary are easy to learn.
","This vocabulary learning.
"
system1,4663,"Diese Vokabeln lernen sich leicht.
","These vocabularies are easy to learn.
","These vocabulary learn easily.
"
system1,4664,"Diese Vokabeln lernen sich leicht.
","These words are easy to learn.
","These vocabularies learn easily.
"
system1,4665,"Diese Vokabeln lernen sich leicht.
","These vocabulary words are easy to learn.
","These vocabulary learns easily.
"
system1,4666,"Diese Vokabeln lernen sich leicht.
","These vocabulary is easy to learn.
","These vocabulary learns lightly.
"
system1,4667,"Dieses Material lässt sich nicht waschen.
","This material cannot be washed.
","This material can not be washed.
"
system1,4668,"Dieses Material lässt sich nicht waschen.
","This material can't be washed.
","This material cannot be wasted.
"
system1,4669,"Das Fenster öffnet sich nicht.
","The window doesn't open.
","The window will not open.
"
system1,4670,"Diese Farbe lässt sich gleichmäßig auftragen.
","This paint can be applied evenly.
","This color is hard to apply evenly.
"
system1,4671,"Das Problem ließ sich nicht lösen.
","The problem was not solved.
","The problem was not resolved.
"
system1,4672,"Das Problem ließ sich nicht lösen.
","The problem could not be solved.
","The problem did not let itself solve.
"
system1,4673,"Das Problem ließ sich nicht lösen.
","The problem could not be solved.
","The Problem was not solved.
"
system1,4674,"Das Problem ließ sich nicht lösen.
","The problem couldn't be solved.
","the problem, however, did not solve itself.
"
system1,4675,"Hier lebt es sich sehr gut.
","This is a very good place to live.
","Here it lives very well.
"
system1,4676,"Hier lebt es sich sehr gut.
","It is a very good life here.
","It lives very well here.
"
system1,4677,"Hier lebt es sich sehr gut.
","Life is very good here.
","This is where it lives very well.
"
system1,4678,"Hier lebt es sich sehr gut.
","Life is very good here.
","Here it lives itself very well.
"
system1,4679,"Hier lebt es sich sehr gut.
","This is a very good place to live.
","This is a very good thing.
"
system1,4680,"Die Kirche wird vom Blitz getroffen.
","The church is struck by lightning.
","The church is hit by the flash.
"
system1,4681,"Ein Baum wird vom Wind umgeknickt.
","A tree is knocked over by the wind.
","A tree is knocked off by the wind.
"
system1,4682,"Lisa wurde von Peter getröstet.
","Lisa was comforted by Peter.
","Lisa was tortured by Peter.
"
system1,4683,"Lisa wurde von Peter getröstet.
","Lisa was comforted by Peter.
","Lisa was sponsored by Peter.
"
system1,4684,"Es wurde viel gefeiert und getanzt.
","There was a lot of celebration and dancing.
","It was much celebrated and danced.
"
system1,4685,"Es wurde viel gefeiert und getanzt.
","There was much celebration and dancing.
","A lot was celebrated and danced.
"
system1,4686,"Es wurde viel gefeiert und getanzt.
","There was a lot of partying and dancing.
","A lot has been celebrated and danced.
"
system1,4687,"Es wurde viel gefeiert und getanzt.
","There was a lot of partying and dancing.
","It was celebrated and danced a lot.
"
system1,4688,"Es wurde viel gefeiert und getanzt.
","There was a lot of celebration and dancing.
","It was celebrated and danced.
"
system1,4689,"Es wurde viel gefeiert und getanzt.
","There was much celebration and dancing.
","Much has been celebrated and danced.
"
system1,4690,"Es wurde viel gefeiert und getanzt.
","There was much celebration and dancing.
","Lots of celebration and dancing.
"
system1,4691,"Es wurde viel gefeiert und getanzt.
","There was much celebration and dancing.
","Much has been celebrated and fuelled.
"
system1,4692,"Am Samstag wird Lenas Geburtstag gefeiert.
","On Saturday, Lenas' birthday is celebrated.
","On Saturday, lenas's birthday is celebrated.
"
system1,4693,"Lena wurde von Tim um Hilfe gebeten.
","Lena was approached by Tim for help.
","Lena was asked for help from Tim.
"
system1,4694,"Mir wird von Lena geholfen.
","I am helped by Lena.
","One helps to me by Lena.
"
system1,4695,"Die Hausaufgaben sind gemacht.
","The homework is done.
","The homework is made.
"
system1,4696,"Die Kerzen wurden durch den Wind ausgeblasen.
","The candles were blown off by the wind.
","The candles were inflated by the wind.
"
system1,4697,"Der Rasen wird immer mittwochs gemäht.
","The lawn is always mowed Wednesdays.
","The lawn is always stitched on Wednesdays.
"
system1,4698,"Der Rasen wird immer mittwochs gemäht.
","The lawn is always mowed on Wednesday.
","The lawn is always shown on Wednesdays.
"
system1,4699,"Der Rasen wird immer mittwochs gemäht.
","The lawn is always mown on Wednesday.
","The lawn will always be mowed on Wednesdays.
"
system1,4700,"Der Rasen wird immer mittwochs gemäht.
","The grass is always mowed on Wednesdays.
","The lawn is being fattened every week.
"
system1,4701,"Er streicht das Haus blau.
","He is painting the house blue.
","He strokes the house blue.
"
system1,4702,"Er streicht das Haus blau.
","He is painting the house blue.
","He strips the house blue.
"
system1,4703,"Er streicht das Haus blau.
","He paints the house blue.
","He brushes the House blue.
"
system1,4704,"Er streicht das Haus blau.
","He paints the house blue.
","He removes the house blue.
"
system1,4705,"Er streicht das Haus blau.
","He is painting the house blue.
","He cancels the house blue.
"
system1,4706,"Er streicht das Haus blau.
","He is painting the house blue.
","He's gonna paint the house blue.
"
system1,4707,"Er streicht das Haus blau.
","He paints the house blue.
","He removes the blue house.
"
system1,4708,"Er streicht das Haus blau.
","He paints the house blue.
","He is cutting the house blue.
"
system1,4709,"Er streicht das Haus blau.
","He is painting the house blue.
","He descends the house blue.
"
system1,4710,"Er streicht das Haus blau.
","He paints the house blue.
","Painting the house blue.
"
system1,4711,"Er streicht das Haus blau.
","He paints the house blue.
","He cuts the House blue.
"
system1,4712,"Er streicht das Haus blau.
","He is painting the house blue.
","It strikes the house blue.
"
system1,4713,"Lisa fuhr das Auto kaputt.
","Lisa broke the car.
","Lisa drove the car broke.
"
system1,4714,"Lisa fuhr das Auto kaputt.
","Lisa crashed the car.
","Lisa drove the car broken.
"
system1,4715,"Lisa fuhr das Auto kaputt.
","Lisa broke the car.
","Lisa drove the car broke down.
"
system1,4716,"Lisa fuhr das Auto kaputt.
","Lisa broke the car.
","Lisa drove the car broken down.
"
system1,4717,"Lisa fuhr das Auto kaputt.
","Lisa crashed the car.
","Lisa skipped the car.
"
system1,4718,"Lisa fuhr das Auto kaputt.
","Lisa crashed the car.
","Lisa was destroyed by the car.
"
system1,4719,"Lena trank die ganze Flasche leer.
","Lena drank the whole bottle emptily.
","Lena trank the whole bottle empty.
"
system1,4720,"Lena trank die ganze Flasche leer.
","Lena drank the whole bottle.
","Lena trank empty the whole bottle.
"
system1,4721,"Er bleichte das Handtuch weiß.
","It bleached the towel white.
","He blew the towel white.
"
system1,4722,"Er bleichte das Handtuch weiß.
","He bleach the towel white.
","He kept the towel white.
"
system1,4723,"Lena hat das Auto schwer beladen.
","Lena has had a heavy load on the car.
","Lena has loaded the car heavily.
"
system1,4724,"Lena hat das Auto schwer beladen.
","Lena has had a heavy load on the car.
","Lena heavily loaded the car.
"
system1,4725,"Lena hat das Auto schwer beladen.
","Lena has had a heavy load on the car.
","Lena has heavily loaded the car.
"
system1,4726,"Lena hat das Auto schwer beladen.
","Lena has had a heavy load on the car.
","Lena loaded the car heavily.
"
system1,4727,"Lena hat das Auto schwer beladen.
","Lena has had a heavy load on the car.
","Lena has loaded the car hard.
"
system1,4728,"Lena hat das Auto schwer beladen.
","Lena had a heavy load on the car.
","Lena loaded the car hard.
"
system1,4729,"Lena hat das Auto schwer beladen.
","Lena has had a heavy load on the car.
","Lena badly loaded the car.
"
system1,4730,"Lena hat das Auto schwer beladen.
","Lena had a heavy load on the car.
","Lena had a hard time loading the car.
"
system1,4731,"Lena hat das Auto schwer beladen.
","Lena has a heavy load on the car.
","Lena weighed heavily on the car.
"
system1,4732,"Lena hat das Auto schwer beladen.
","Lena had a heavy load on the car.
","Lena has a hard loaded car.
"
system1,4733,"Lena hat das Auto schwer beladen.
","Lena has a heavy load on the car.
","Lena has heavy loading of the car.
"
system1,4734,"Lena hat das Auto schwer beladen.
","Lena has a heavy load on the car.
","Lena loaded the car heavy.
"
system1,4735,"Lena hat das Auto schwer beladen.
","Lena has a heavy load on the car.
","Lena has hard loaded the car.
"
system1,4736,"Lena wischte den Tisch sauber.
","Lena wiped the table cleanly.
","Lena wielded the table clean.
"
system1,4737,"Lena wischte den Tisch sauber.
","Lena wiped the table clean
","The staff were very friendly and helpful.
"
system1,4738,"Ich fliege im September nach Dubai, sofern mein Chef den Urlaub genehmigt.
","I'm going to Dubai in September if my boss approves the vacation.
","I fly in September to Dubai, if my boss approves the holiday.
"
system1,4739,"Der Einbrecher versteckt sich, damit ihn niemand findet.
","The burglar hides so that no one finds him.
","The burglar hides himself, so that nobody finds him.
"
system1,4740,"Der Einbrecher versteckt sich, damit ihn niemand findet.
","The burglar is hiding so nobody can find him.
","The burglar is hiding, so no one else finds.
"
system1,4741,"Falls es schneit, trage ich eine Pelzjacke.
","If it's snowing, I wear a fur jacket.
","In Case it snows, I wear a her.
"
system1,4742,"Tim verkauft sein Auto, damit er Geld für den Urlaub hat.
","Tim sells his car so that he has money on holiday.
","Tim sold its car, so that it has money for the vacation.
"
system1,4743,"Tim verkauft sein Auto, damit er Geld für den Urlaub hat.
","Tim is selling his car so he has money for the holiday.
","Tim sold his car, so he has money for the holidays.
"
system1,4744,"Tim verkauft sein Auto, damit er Geld für den Urlaub hat.
","Tim sells his car so he can have money on vacation.
","tim is selling his car, so that he has money for the holidays.
"
system1,4745,"Lena hat zwei Töchter, während Lisa noch keine Kinder hat.
","Lena has two daughters, while Lisa has no children.
","Lena has two daughters while Lisa has no children yet.
"
system1,4746,"Lena hat zwei Töchter, während Lisa noch keine Kinder hat.
","Lena has two daughters, while Lisa still has no children.
","Lena has two daughters while Lisa doesn't have children yet.
"
system1,4747,"Lisa hatte eine Erkältung, sodass sie das Treffen absagen musste.
","Lisa had a cold so she had to cancel the meeting.
","Lisa had a cold, so she had to cancel the meeting.
"
system1,4748,"Lisa hatte eine Erkältung, sodass sie das Treffen absagen musste.
","Lisa had a cold so she had to cancel the meeting.
","Lisa had a cold, so that she had to call the meeting off.
"
system1,4749,"Lisa hatte eine Erkältung, sodass sie das Treffen absagen musste.
","Lisa had a cold so that she had to cancel the meeting.
","Lisa had a cold, so they had to cancel the Meeting.
"
system1,4750,"Lisa hatte eine Erkältung, sodass sie das Treffen absagen musste.
","Lisa had a cold so she had to cancel the meeting.
","lisa had a cold, so that they had to cancel the meetings.
"
system1,4751,"Lisa hatte eine Erkältung, sodass sie das Treffen absagen musste.
","Lisa had a cold so she had to cancel the meeting.
","Lisa had a cold, so she had to stop the meeting.
"
system1,4752,"Ich schreibe alles auf, damit ich es nicht vergesse.
","I write everything down so I don't forget.
","I note everything, so that I do not forget it.
"
system1,4753,"Ich schreibe alles auf, damit ich es nicht vergesse.
","I write everything down so that I don 't forget it.
","I don't write everything down, so I don't forget it.
"
system1,4754,"Ich schreibe alles auf, damit ich es nicht vergesse.
","I write everything down so that I don't forget it.
","I'll write everything up so I don't forget.
"
system1,4755,"Ich schreibe alles auf, damit ich es nicht vergesse.
","I write everything so I don't forget it.
","I write everything so I don't forget.
"
system1,4756,"Ich schreibe alles auf, damit ich es nicht vergesse.
","I write it all in order not to forget it.
","I write everything so that I don't forget it.
"
system1,4757,"Er liest das Buch, sodass er den Aufsatz schreiben kann.
","He reads the book so he can write the essay.
","He reads the book, so he can write the essay.
"
system1,4758,"Er liest das Buch, sodass er den Aufsatz schreiben kann.
","He reads the book so that he can write the attachment.
","He reads the book, so that he can write the essay.
"
